label,fitur,fitur_translated
1,besok peraturan komunikasi info terkini besok peraturan komunikasi dilantiknya badan siber sandi nasion bssn januari bpk jokowi presiden nkri panggilan dicatat rekaman panggilan telepon tersimpan whatsapp dipantau twitter dipantau facebook dipantau media sosial forum dimonitor informasikan perangkat terhubung sistem pelayanan,tomorrow the latest communication regulation tomorrow the communication regulation is appointed the siber password agency nasional bssn January bpk jokowi president NKRI calls recorded recorded telephone calls whosapp monitor twitter monitored Facebook monitored social media forum monitored information
1,video tabung ga meledak digoyang goyangkan video tabung ga meledak digoyang goyangkan,Video tubes don't explode shake shake the video tube doesn't explode shaken shaking
1,kemensetneg perintahkan pengibaran bendera tiang kemensetneg perintahkan pengibaran bendera tiang,Kemensetneg Organize the raising of the pole flag of the Ministry of Kemensetneg In command to the pole flag raising
1,balita rohingya menyusu jasad ibunya balita rohingya menyusu jasad ibunya,Rohingya toddlers suckle the body of his mother Rohingya toddler breastfeeding his mother's body
1,penguru masjid al waqfiyah salemba jakarta layani doa solat kematian warga mendukung kafir alhamdulillah kel pekojan jati padang salemba blunta tlh mengikrarkan mudah an yg mengikuti dr yg aamiin aamiin aamiin yaa qabul,Al Waqfiyah Salemba Mosque Buries Jakarta Serve the prayer of the death of residents support the disbelief Alhamdulillah Kel Pekojan Jati Padang Salemba Blunta TLH radiates an easy one who follows the Aamiin Aamiin Aamiin Yaa Qabul
1,peluru ga airmata diujicobakan peserta aksi novemb efek ga air mata dipakai polisi mengamankan demo damai type mematikan efeknya safeti concern seriou eye injuri and one death due to cardiac arrest habib rizieq pembantaian massal pemerintah ulama meningg dibilang asma yg efek ga air mata death due to cardiac arrest efek ga air mata perusahaan franc mematikan efek terkena mati ditempat,"GA Bullets Tearted Ticured Action Participants NovoG Effects GA Tears Used Police to secure Damai Type Demo Type The effect of Safeti Concern Seriou Eye Eye Injuri and One Death Due to Cardiac Arrest Habib Rizieq Government Massacre Ulama Raites White Affect Death Death Due To Cardiac Arrest the effects of tears from the company, the company franc turns off the effect of being hit by death in place"
1,boneka asli annabel melarikan museum warren the real annabel doll just escap from the warren s museum that s it is over,Annabel's original doll running the Warren Museum The Real Annabel Doll Just Escap from the Warren S Museum That S IT Is Over
1,foto cekungan beka lokasi ledakan beirut kemarin fix c banyaknya foto foto kejadian ledakan beirut kemarin dapatkan foto ilmu investigasi ku investigasi ledakan,photo basin buka location beirut explosion yesterday fix c many photos of the photo incident of the Beirut explosion yesterday get a photo of my investigation investigation investigation explosion
1,flyer perjalanan terganggu surat keterangan hasil rapid te tanggal agustu mohon maaf perjalanan terganggu km kedepan pemeriksaan surat keterangan kesehatan pendatang pelinta kabupaten kotawaringin barat surat keterangan hasil rapid te hasil non reaktif,Journey Flyer Disturbed Rapid Results Certificate Date Agustu Sorry Sorry travel disturbed km KM examination Health Certificate of Peninta Migrant District Kotawaringin Barat Certificate of Rapid Results Te Results Non-reactive
1,indonesian foreign minist retnomarsudi say her govern is overwhelm by the ulmwp leadership indonesian foreign minist retnomarsudi say her govern is overwhelm by the ulmwp leadership of westpapuan who have made westpapua a global phenomenon,Indonesian Foreign Minist Retnomarsudi Say Her Govern Is Overwhelm By The Ulmwp Leadership Indonesian Foreign Minist Retnomarsudi Say Her Govern Is Overwhelm By The Ulmwp Leadership of WestPapuan WHO Have Made Westpapua A Global Phenomenon
1,jabatan presiden perpanjang pilpr jabatan presiden perpanjang pilpr pasukan sakit hati menderita,The position of President extends the presidential election of the position of extending the Pilpr force
1,majalah italia menggambarkan majalah italia menggambarkan keharusan melalukan physic distanc penggunaan pelindung tubuh digambarkan,Italian magazine describes the Italian magazine describing the necessity to do the Physic Distanc use of body protectors described
1,pesan berantai ganjar pranowo bolehkan warga jawa salat idul fitri semarang kompa tv gubernur jawa memperbolehkan warga jawa melaksanakan salat idul fitri i berjamaah masjid lapangan ahad syarat dipenuhi warga menunaikan salat sunat syarat sesuai protokol kesehatan,"Chain messages Ganjar Pranowo Allow citizens of Eid al-Fitr Semarang COMPE KOMPA TV Governor Javanese allows Javanese residents to carry out the Eid al-Fitr prayers in congregation in the field mosque on Sunday, the terms are filled with residents to pray the circumcision requirements according to the health protocol"
1,kartu dijanjikan wapr maruf debat cawapr terealisasi segarkan memori melawan lupa hukumnya kyai menjanjikan masyarakat tepati pepatah jawa sumbu ketemu tutup tukang ngibul ketemu tukang jual fatwa pemirsa tau mbah yai rakyat susah kartu ajaib serba grati janjikan mbah yai,The card promised WAPR Maruf Debate Cawapr realized Refreshing memory against forgotten the legal Kyai promises the community of Javanese axis to close the lid of a ngibul tukang ketengukan selling fatwa viewer tau mbah yai people hard magic cards all-round mbah yai promises mbah yai
1,penganut islam kristen yahudi buddha hadir selandia mengalunkan asmaul husna kalimat tauhid menghadapi wabah corona kali sejarah dunia pemuzik penyanyi kalangan penganut agama islam kristian yahudi budha hadhir new zealand mengalunkan asmaul husna nama allah kalimat tauhid laa ilaaha illalloh bahasa arab khusu menghadapi wabah cv hikmah berlakunya wabah cv saksikan selesai,Jewish Christian Jewish Adherents Present the Zealand Husna Plating the Tauhid sentence Facing the Corona Outbreak of the World History of singers Peers of Christianity Christian Jewish Jewish Buddhist Hadhir New Zealand Raws Asmaul Husna The name of God's Name of Tauhid Laa ilaaha Illalloh Arabic Khusu Facing the CV Outbreak for CV. Watch finish
1,video salah muslimah kerana islam slh post salah muslimah kerana islam video,Video Embassy of Muslimah Kerana Islam SLH Post Wrong Muslimah Keana Video
1,suara ketua dpr puan berjanji mensejahterakan partai suara ketua dpr puan berjanji mensejahterakan partai,The voice of the Speaker of the House of Representatives Puan promised to prosper the party's voice of the House Speaker Puan promised to prosper the party
1,ratik tagak video melaksanakan salat gerakan salat kegiatan tarawih zikir doa selesai dilaksanakan gerakan ratik tagak,Ratik Tagak Video Performing Salat Movement of Tarawih Activity Movement Remembrance Prayer Completed Movement Ratik Tagak
0,pedang jepang bernama samurai donk pedang jepang bernama samurai jeni pedang bernama katana loh yuk intip prose pembuatan nya pintar,Japanese sword named Samurai Donk Japanese sword named Samurai Jeni Sword named Katana Loh Yuk Peek Prose Manufacture Smart
1,video pemukulan pelaku terorism menyerang masjid christchurch selandia penjara sambutan tahanan kedatangan penembak umat muslim masjid new zealand,Video beating Terrorists attacked Christchurch Mosque in Zealand's New Zealand Mosque of New Zealand Mosque Shooter
1,narkoba china tiang pancang proyek infrastruktur percaya terlibat orang diindonesia omong kosong diimpor politik neo pki,Chinese drugs infrastructure project assessment believes involved in Indonesia nonsense imported politics neo pki
1,ayo diralat kebijakannya kejadian ayo diralat kebijakannya berab depannya,let's repaired the policy of the incident let's rectified the policy of his front
1,aksi bunuh kawasan sukoharjo solo mall hartono daerah ruko soba solo laki perempuan bunuh,Killing of the Sukoharjo Solo Mall Hartono area in the area of ​​Ruko Soba Solo Male Girls Kill
1,ustaz abdul somad juru kampany prabowo sandi daftar nama tim juru kampany nasion daerah prabowo sandi,Ustaz Abdul Somad Campume Prabowo Password List of Name Team Team Nasional Campita Region Prabowo Password
1,server kpu jawa barat down diserang masiv server kpu jawa barat down diserang masiv hacker overload,West Java KPU Server Down Attacked by Masiv Server KPU West Java Down Attacked by Masiv Hacker Overload
1,video orang makamkan hidup km banjarmasin kalsel yg meningg dimakamkan menangi kubur warga yg mendengar tangisan penasaran ahirnya memberitahukan keluarga makam dibongkar kejadian orang hidup allah kekuasaan nya yg allah subhanallah subhanallah subhanallah silakan saksikan rekayasa normal kesehatannya menangi tuk memohon kpd umat saudara saudaranya jgn melalaikan sholat allah berbuat kebaikan dikubur dipertanggung jawabkan jgn menyes kelak jgn menyes kelak ucapan berulang ulang subhanallah,"the video of the person spoans the life of KM Banjarmasin South Kalimantan who has been buried in the grave of the people who heard the curious crying eventually to inform the tomb family to dismantle the lives of God the lives of the power of the power that God subhanallah Subhanallah Subhanallah Subhanallah Subhanallah Subhanallah, please witness the normal engineering of his health to beg for his brother's siblings not to neglect the prayer of God Goodness is buried in accountability, do not regrieve it does not regret the greeting repeatedly subhanallah"
0,polisi mengklarifikasi bom pasuruan ledakan bom semoga bom,Police clarify the Pasuruan bomb bomb bombs hopefully bomb
1,proyek meikarta diberhentikan valid irwanpetr btw info guy kontraktor meikarta stop kerjaan meikarta china constructionnya cabut dr meikarta dlm group lippo lg kacau balau rebutan harta mochtar riadi udah sakit an krn uang penjualan meikarta diterima lippo pemb disetorkan lippo investor china disput biaya iklan potongkan lippo investor china rp t proyek mangkrak total persada menghentikan pekerjanya investor china konsumen korban saham meikarta rp an rp an bangkrut beli saham nya gila,Meikarta Project Dismissed Valid Irwanpetr BTW Info Guy Contractor Meikarta Stop Work Meikarta China Construction Unplug Dr. Meikarta LG in Group Lippo LG Fucked Balau Treasure Mochtar Riadi Already sick because Meikarta's sales money accepted Lippo Bebetan Lippo Investor China Input advertising costs Lippo Investor China Rp. T The Total Persada Manggak Project Stopped China Investor Investors Consumers of Meikartarta Stock Victims Rp. An Bankrupt Crazy Shares
0,pk luruskan hoax kader komentar kartini pemua sek belanda dpp pk menerima informasi pk hoax kader pk berkomentar menghina kartini ya hoax foto kader pk aceh timur dibajak diinvestigasi teman teman aceh wakil sekjen pk abdul hakim konfirmasi senin,PK straighten the HOAX cadres Comment Kartini Sek Sek Dutch DPP PK Receives Information PK Hoax Cadres PK Commenting Insult Kartini Yes Hoax Photo of PK Aceh Timur Cadre Paymented Acehnese Friends Aceh Deputy Secretary General PK Abdul Hakim Confirmation Monday
1,polisi melarang produksi penjualan kao gantipresiden hoax kali kadiv huma mabe polri irjen setyo wasisto indopo senin,Police prohibit the production of sales of Kao Ganapan Kao Hoax Kali Kadiv Huma Mabe Polri Inspector General Setyo Wasisto Indopo Monday
1,astaga sholat astaga sholat,Gosh Prayer Gosh Prayer
0,klarifikasi mahfud md terkait tuduhan ratna sarumpaet prof mahfud md mengklarifikasi tuduhan ratna sarumpaet menyebut aktor penyebar hoax istilah war on hoax tuduhan dilontarkan ratna perih statement prabowo indonesia bubar berdasarkan literatur buku salah novel fiksi berjudul ghost fleet dibantah mahfud menjabarkan data studi mckinsey indonesia masuk kekuatan ekonomi dunia,Mahfud MD Clarification Regarding Allegations Ratna Sarumpaet Prof. Mahfud MD Clarifying the Allegations of Ratna Sarumpaet Clarifying the Spreader of Hoax Spreading War On Hoax Allegations Lined by Prabowo Statement Indonesia Bubar Based on the Literature of the Fiction Novel entitled Ghost Fleet Defended Mahfud Outbreaking McKinsey Indonesia Study Data Entering the World Economic Studies
1,foto dian sastro disunt foto hasil suntingan foto beredar salah sumbernya http goo gl uxasp,Photo of Dian Sastro Disunt Photo of Photo Edits Circulating Wrong Source Http Goo Gl Uxasp
0,brook institut percakapan joko widodo presiden indonesia sangk viralnya tulisan diblokir facebook admin maret berita utama pemimpin negara negeri lelaki cepat menduduki jabatan jabatan walikota gubernur presiden,Brook Institute of Conversation Joko Widodo President Indonesian Couples Viral Post Blocked Facebook Admin March Main News Leader of the State State Lelaki Quickly occupy the position of office of the Presidential Governor's Mayor
0,diduga stre cerai istrinya suyatno bacok orang kepala polr kendal akbp adiwijaya peristiwa murni penganiayaan pelaku nekat perbuatan diduga stre bercerai istrinya,"Allegedly the divorce of his wife Suyatno was stuck by the Head of the Polr Kendal, AKBP Adiwijaya, the incident of purely the persecution of the perpetrator was determined to be suspected of being divorced his wife"
0,mudah mudahan rakyat lugu ditipu pencitraan andalan gampang uang gampang uang ngutang jual barang utang tinggal jual barang juru andalan,Hopefully the innocent people to deceived mainstay imaging Easy Money Easy Money Naked Selling Debt Goods Live Selling Mostible Freeches
