label,fitur
1,tiang girder proyek becakayu ambruk waskita karya penjelasan kepala divisi iii pt waskita karya persero tbk dono parwoto meluruskan pemberitaan tiang pancang tiang penyangga jatuh bekist pierhead
0,bahaya buah durian mengandung kolesterol bahaya buah durian mengandung kolesterol
1,pria siram karpet masjid air kenc diduga stre akibat himpitan ekonomi masuk mesjid kencingi karpet mesjid n membuang air busuk kedalam mesjid ajar
1,surat edaran kontroversi tangerang viral dicabut salam toleransi sufer
1,informasi jembatan peudada aceh ambruk aceh kembl berdka shbatqu smuanya tdi jam jmbatan banda aceh peudada patah ambruk mobil sdag jlan jtuh sugai orag nlayan trcepit dibwah jmbtan
0,orang tua berkelahi lippo mall orang tua berkelahi lippo mall
0,admin grup whatsapp dihukum penjara ask whatsapp admin dipenjara ite nemu gambar maksudnya gimana sih admin whatsapp aneh gitu gambar kerta koran
1,ahok walikota berlin ketiga portal memberitakan jerman tertarik menjadikan basuki tjahaja purnama calon gubernur dki jakarta petahana walikota berlin kalah pemilihan kepala daerah pilkada dki jakarta pemberitaan disertai foto ahok sapaan karib basuki pejabat jerman
1,marak penculikan anak pelaku sadi keji berita terkini penculikan anak marak pelakunya sadi keji anak disembelih untungnya ketauan warga pelakunya amankan kelurahan madura semoga adik cepat sembuh amiinn
1,mengkonsumsi sayap ceker ayam disuntik hormon menyebabkan kanker sayap ceker ayam menikah menikah perempuan berhati arti tionghoa xia yi divoni tumbuh list rahim kista coklat hu qing wen operasi tumor yg penuh darah darahnya berwarna hitam gelap berpikir operasi sembuh kambuh konsultasi ginekolog
1,poster acara parad kebudayaan dukung ahok poster acara parad kebudayaan dukung
1,foto sri mulyani berjilbab kode pilkada tagihan jatuh tempo terkesima pakaiannya prikitiew kode pilkada tagihan jatuh tempo
1,video kembang api olimpiad ditampilkan olimpiad tokyo ditunda covid kembang api disiapkan kota tokyo upacara pembukaan olimpiad olimpiad dibuka covid kembang api disimpan kembang api olimpiad ditampilkan silakan menikmati kembang api olimpiad latar gunung fuji indah nb keraskan volum stereo izinshar fireworksshow olimpiad
1,corona is a hoax corona is a hoax
1,burhanuddin muhtadi rp miliar menangkan jokowi indonesia data kebohongan harganya ratusan miliar
1,raja salman meningg terindikasikan keracunan kopi berita dirahasiakan most off record nggak sia begadang info malam ba da subuh wib barulah info ane dapatkan dikabarkan raja salman meningg terindikasikan keracunan jam
1,tka china pekerjaan proyek pltu morowali tka china pekerjaan proyek pltu morowali ditawarkan tenaga kerja lokal yg
1,tka china ditolak masuk indonesia internet indonesia diblokir rejim katak berkutik menghadapi impor ratusan tka china beij china ancam blokir satelit internet indonesia istana berani tolak tka china ancaman partai komuni china seriu mematikan jaringan internet indonesia infovalid
1,akun media sosial erick thohir for presid akun media sosial erick thohir for presid
1,larangan rumah puncak penyebaran viru corona besok rumah mencari makanan terburuk tanggal inkubasi yg terinfeksi positif gejalanya orang tertular rumah berhubungan bertemu orang berhati hati
1,extremist act against the minor peopl video thi is an extremist act against the minor peopl commit by the state and indian hindu whose brain are made of the god s shit the scabbi cow
1,penculikan anak remaja diambil organnya mayatnya dijahit dibuang kekali season citi penculikan anak remaja diambil organnya mayatnya dijahit dibuang kekali season citi guy hati ya anak pesenin kl wc kmana jgn mesti temenin anak yg ketemuin season citi jg ud hati yg anak cucu rame penculikan anak tuk ambil organ tubuh
1,orng kaya wuhan stress menghamburkan uang orng kaya wuhan stress menghamburkan uang dlm arti uang tiada arti dibandingkan keselamatan
1,bahaya bertelepon dapur kompor menyala ber telepon dapur panggilan menerima panggilan dapur nama dr ademola suami dokter berbagi kejadian menyedihkan orang dibawa rumah sakit akibat luka bakar menerima panggilan telepon dapur kompor ga menyala
1,johnni g plate menteri kominfo gebrakan grati telepon gebrakan menkominfo johni g plate serba gratissekarang takut nelpon nomor telpon pemerintah menkominfo johni g plate kebijakan yg meringankan rakyat nopemb indosat telkomsel xl smartfren telpon grati oper
1,menag allah arab berdoa masjid pakai bahasa indonesia menag allah arab berdoa masjid pakai bahasa indonesia
1,makanan kaleng produksi thailand tularkan hivkembali makan makanan kaleng buah an produksi thailand negara orang pengidap aid kerja pabrik kalengan masukkan darah kalengan depk thailand kaleng an sita ttpi yg sdh terlajur diekspor
1,goobernur ani bukti otentik panitera mahkamah internasion mohon do anya kemenangan prabowo didepan mata hakim mahkamah internasion menentukan hukuman tanggal juli
1,kebijakan peniadaan pendidikan agama sekolah kedepan disuguhi kebijakan
1,tukang kungfu diajak mk cukong gile loe ndro tukang kungfu ajak mk cukong
1,j s prabowo pesawat ditumpangi prabowo abort take off take off diujung runway melinta jet tempur purwokerto pswt yg ditumpangi prabowo abort take off krn take off diujung runway melinta jet tempur
1,mengintimidasi asn bawahannya menteri memalukan rudiantara id dgn vulgar mengintimidasi asn bawahannya krn memilih no penindasan pemaksaan dlm demokrasi yg beba kampany yg tdk cuti pidana pemilu ancamannya kurungan
1,salam jari kubu capr cawapr salam jari lgbt china weleh x salam jari milik kubu capr cawapr persi salam jari kaum lgbt china
1,menginap grati peserta reuni alumni info persiapan rekan kota yg membutuhkan nginap info rekan jkt yg menawarkan sbb assalamu alaikum wr wb
1,stnk mati kendaraan bodong kendaraan bermotor stnk nya mati datanya dihapu samsat diregistrasi diperpanjang alia kendaraan bodong
0,sophia latjuba bantah anggota jurkam jokowi maruf nggak tuh sophia kali sophia latjuba rabu
0,pertamina pemerintah kalrifikasi isu bbm malam beredar isu media sosial berantai rencana kenaikan harga bahan bakar minyak bbm meresahkan masyarakat
1,himbauan ulama habaib kiyai pimpinan pondok pesantren indonesia memilih jokowi presiden imbauan ulama habaib kiyai pimpinan pondok pesantren indonesia memilih jokowi presiden
1,babinsa diisukan terlibat hoax penyerangan ulama kodam iii penjelasan babinsa diisukan terlibat hoax penyerangan ulama kodam iii penjelasan
0,merawat pesan toleransi gu dur pa kau pergi mengerti kau berusaha mengajari hidup disyukuri apapun engkaulah mengajarkan hidup pilihan pilihan kekuatan
0,mafindo chapter depok adakan sosialisasi anti hoax masyarakat anti fitnah indonesia mafindo chapter depok polsek sukmajaya mengadakan sosialiasasi warga swatama resid kemang acara
1,terima dipecat yansen binti pembakaran sekolah perintah prabowo terima dipecat yansen binti pembakaran sekolah perintah prabowo
1,bahaya sinar kosmik melewati bumi malam bahaya sinar kosmik melewati bumi malam
1,lowongan pekerjaan pt badak lng postingan foto lowongan pekerjaan pt badak lng lowongan pekerjaan meliputi pemasaran trade cs tingkatan lowongan tingkatan smk sma s postingan melamar pekerjaan mengirimkan berkasnya domain ptbadakngl com
1,lowongan kerja pt badak lng lowongan kerja pt badak lng
1,gudang senjata israel meledak allahu akbar gudang senjata milik israel meledak
1,ratusan tubuh anak didalam mobil van thailand kemarin thailand temukan buah mobil van berisi anak anak kondisi meningg dibungku plastik
1,menteri energi jepang membungkuk menit bentuk permintaan maaf menteri energi jepang membungkuk menit sbgai permintaan maaf kpd rakyat krn listrik padam slm mnt pic twitter com djvz xg k jul
1,suspect corona melarikan rs persahabatan driver ojek onlin hati hati kontak fisik dgn orang dinyatakan positif corona kabur rawat rs buron krn takut menyebarkan viru corona kerja gojek mengenali bertemu orang laporkan menyebar virusnya terimakasih
1,jokowi nyatakan indonesia lockdown mon break news tv one presiden ri nyatakan indonesia lockdown anggota kabinet diperintahkan cek viru conora beserta jajaran bawahnya wajah mata berputar keknya presiden taat ani min woy wajah air mata bahagia
1,profesor chen horin lemon pana membunuh sel kanker viru corona covd mencapai negara cepat lambat keraguan negara memiliki kit peralatan diagnostik canggih silakan vitamin c alami memperkuat sistem kekebalan tubuh viru mengandung vaksin perawatan khusu sayangnya mutasi genetik membuatnya berbahaya penyakit disebabkan penggabungan gen ular kelelawar memperoleh kemampuan menginfeksi mamalia manusia
0,warga cina lempar kuce anjingnya apartemen hoak kuce anj menularkan viru corona takut viru corona warga china lempar anj kuce apartemen
1,surat ajakan debat terbuka diadakan penguru cabang muhammadiyah jember mohon maaf besarnya maksud kedatangan surat salah pimpinan muhammadiyah cabang jember mengajak dialog debat terbuka kegiatan kegiatan terlaksana maje kiyai ustadz bina pembacaan dzikir tahlil tawassul bertentangan ajaran ajaran dibawa rosulullah shollallahi alaiki wasaallam kiyai ustadz berkenan menerima tantangan acara rutinan kiyai ustadz pimpin
1,shopp bantah umumkan pemenang jutawan shopp waspada penipuan mengatasnamakan shope x x x info terkait pemenang kui diumumkan akun media sosial resmi shope sobat shope menemukan modu penipuan lapor mimin ya shopeecar infomimin
1,muncul isu penculikan purbalingga kepolisian nyatakan kaum intelek pemuja jae menutup mata telingamu banggamu sosok sederhananya
1,moeldoko pendukung prabowo yg mengakui kemengan jokowi tangkap moeldoko pendukung prabowo yg mengakui kemengan jokowi tangkap
1,ketua kpud bekasi meningg dunia innalilahi wainnalillahi rojiun ketua kpud bekasi meningg dunia tragi
1,sesar batui balantak picu gempa tsunami naudzubillahiminzhaliq jauhkan mara bahaya ya allah waspada utk wilayah batui balantak
1,bersatu nomor iwan fal kawan kawan mengajak masyarakat mencintai indonesia bersatu nomor iwan fal dukung jokowi nomor kualita bagu kalo barang kaw an
1,jokowi bank dana nasabah proyek assallamuallaikum rekan tgl februari harap tarik dana keluarga miliki tersimpan bca bni mandiri dana pakai rencana karna jokowi bank bank proyek
1,ketua kpu saudara kandung soe hok gie eta terangkanlah arief budiman ketua kpu saudara kandung soe hoek gie nama lahir arief budiman soe hok djin
1,indonesia mengetahuinya tau kisah tragi yg prabowo turun malaysia sewa pengacara mahal
1,golden fireworm ulat bulu laut menyerang sisir pantai thailand pantai pd
1,kepulangan timna brasil disambut lemparan batu telur penggemar pulang brasil neymar dkk dilempari fan
1,syndrom jule hati orang tua yg pni babi umur dibawah biasakan anak lihat youtub
0,kh asep saifuddin chalim bantah orang menyarankan memilih gu ipul berkhianat istilah hoax keji rambu upaya kera orang
1,pemerintah jokowi hati lanjutkan proyek kereta cepat pasca putusan pengadilan tiongkok pemerintah jokowi hati lanjutkan proyek kereta cepat pasca putusan pengadilan tiongkok
1,ketum pan zulkifli hasan habib rizieq tokoh ulama penggadai agama ketum pan habib rizieq tokoh ulama penggadai agama wooowww beneran gimana yg bantu
1,michael essien gabung persebaya surabaya foto aksen warna putih hijau kune disertai foto michael essien lambang persebaya surabaya didalamnya
1,sari roti berubah nama garmelia indomart liat sari roti sari roti ganti nama kawan kawan namanya garmelia namanya sari roti eh garmelia ahahaha ayo boikot garmelia
1,pleasesaveburma st allah tolongselamatkanbirma malu manusia menghentikan genosida manusia muslimrohingnya
1,kristenisasi rusun dki mencantumkan video anak anak berjilbab menyanyikan lagu rohani nasrani bantu share ustd yg sedih rusun assalamu alaikum warohmatullohi wabarokaatuh mohon perhatian kyai ustadz dai pejuang islam kristenisasi rusun luput perhatian publikasi media
0,isu perbedaan surat al hujurat al quran sumbangan kerajaan arab tolong perhatikan al qur an sumbangan arab saudi dibagikan grati ayat nya diubah bandingkan al qur an
1,foto agustu jutaan warga jerman turun jalan menolak kemerdekaannya dirampa dalih viru sepel agustu jutaan warga jerman turun jalan menolak kemerdekaannya dirampa dalih viru sepel menolak wajib masker menerimanya dipertemukan dgn kewajiban wajib vaksin wajib vaksin berhasil disusul dgn wajib wajib kontrol
1,foto presiden jokowi pelawak istana negara dikaitkan covid team covid jagan lupa jaga jarak makai masker nyuci tangan awa covid udara otg pdp odp
1,fanpag facebook bantuan samsung pendidikan adakan program bantuan pendidikan team resmi samsung indonesia bertujuan membantu siswa siswi indonesia membutuhkan ponsel pembelajaran dirumah onlin pandemi corona viru covid
1,bocor bapaknya jokowi asli bocor a bpk nya jokowi yg asli banget klw cebong ngebantah gua gampar muka jelek nya
1,foto a letter from golkar island a letter from golkar island
1,italia gereja dibuka jemaatnya meningg covid video diata kisah yg italia gereja dibuka jemaatnya kerajaan sorga meningg covid memikirkan penjangkauan the next gener
1,kompensasi listrik pln work from home kompensasi pln wfh klik link dibawah http layanan pln co id infotmp html lumayan tambahan listrik dikit khusu banten dki jakarta jawa barat
1,luhut jokowi sholat jumat rakaat prabowo kalah luhut jokowi sholat jumat rakaat prabowo kalah
1,gambar perempuan berjilbab syari tulisannya wife and doughter of panglima polim mencari potret perempuan indonesia zaman pencarian pakai bahasa indonesia engga membuahkan hasil pakai bahasa inggri malay woman cloth centuri
1,pemilu dilaksanakan tau menang lha iya gk aneh pemilu aja laksanakan sdh tau menang
1,calon pn siapkan uang rp sehubungan ditetapkannya surat pengantar calon pegawai negeri sipil anggaran peserta calon pegawai negeri sipil lingkungan pemerintah provinsi kota kabupaten mengikuti pembekalan tanggal novemb
1,alami kebocoran pipa pdam bandarmasih nyatakan huma pdam bandarmasih m nur wahid iya media sosial mempost pipa transfer diamet pe mm bocor hoax eresahkan pelanggan pdam
1,kejadian kapal feri makassar selayar tenggelam jam siang semoga saudara keselamatan kejadian kapal feri makassar selayar tenggelam jam siang
0,membaca isi berita judul beritanya isi artikel situ riauski com keheranan kapolri jender pol tito karnavian perkebunan sawit tanaman industri terbakar kebakaran lahan hutan
